ICD9Code,DisplayName,GroupDisplayName,ClassDisplayName,SubclassDisplayName
521.14,"Excessive attrition, localized","Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
521.2,Abrasion of teeth,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
521.20,"Abrasion, unspecified","Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
521.24,"Abrasion, localized","Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
521.25,"Abrasion, generalized","Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
521.30,"Erosion, unspecified","Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
521.31,"Erosion, limited to enamel","Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
521.32,"Erosion, extending into dentine","Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
521.33,"Erosion, extending into pulp","Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
521.34,"Erosion, localized","Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
521.35,"Erosion, generalized","Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
521.7,Intrinsic posteruptive color changes of teeth,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
521.81,Cracked tooth,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
521.89,Other specific diseases of hard tissues of teeth,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
521.9,Unspecified disease of hard tissues of teeth,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
522,Diseases of pulp and periapical tissues,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
522.0,Pulpitis,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
522.1,Necrosis of the pulp,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
522.2,Pulp degeneration,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
522.4,Acute apical periodontitis of pulpal origin,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
522.5,Periapical abscess without sinus,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
522.6,Chronic apical periodontitis,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
522.7,Periapical abscess with sinus,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
522.8,Radicular cyst,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
522.9,Other and unspecified diseases of pulp and periapical tissues,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
523,Gingival and periodontal diseases,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
523.0,Acute gingivitis,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
523.00,"Acute gingivitis, plaque induced  ","Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
523.01,"Acute gingivitis, non-plaque induced  ","Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
523.1,Chronic gingivitis,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
523.10,"Chronic gingivitis, plaque induced  ","Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
523.11,"Chronic gingivitis, non-plaque induced  ","Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
523.20,"Gingival recession, unspecified","Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
523.23,"Gingival recession, severe","Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
523.24,"Gingival recession, localized","Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
523.25,"Gingival recession, generalized","Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
523.3,Acute periodontitis,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
523.30,"Aggressive periodontitis, unspecified  ","Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
523.31,"Aggressive periodontitis, localized  ","Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
523.32,"Aggressive periodontitis, generalized  ","Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
523.33,Acute periodontitis,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
523.4,Chronic periodontitis,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
523.40,"Chronic periodontitis, unspecified  ","Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
523.41,"Chronic periodontitis, localized  ","Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
523.42,"Chronic periodontitis, generalized ","Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
523.5,Periodontosis,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
523.6,Accretions on teeth,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
523.8,Other specified periodontal diseases,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
523.9,Unspecified gingival and periodontal disease,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
524.00,Major anomalies of jaw size unspecified anomaly,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
524.01,Major anomalies of jaw size maxillary hyperplasia,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
524.02,Major anomalies of jaw size mandibular hyperplasia,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
524.03,Major anomalies of jaw size maxillary hypoplasia,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
524.04,Major anomalies of jaw size mandibular hypoplasia,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
524.06,Major anomalies of jaw size microgenia,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
524.10,Anomalies of relationship of jaw to cranial base unspecified anomaly,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
524.11,Anomalies of relationship of jaw to cranial base maxillary asymmetry,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
524.12,Anomalies of relationship of jaw to cranial base other jaw asymmetry,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
524.2,Anomalies of dental arch relationship,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
524.20,Unspecified anomaly of dental arch relationship,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
524.22,Angle's class ii,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
524.23,Angle's class iii,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
524.24,Open anterior occlusal relationship,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
524.25,Open posterior occlusal relationship,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
524.27,Reverse articulation,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
524.30,Unspecified anomaly of tooth position,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
524.31,Crowding of teeth,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
524.32,Excessive spacing of teeth,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
524.33,Horizontal displacement of teeth,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
524.34,Vertical displacement of teeth,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
524.39,Other anomalies of tooth position,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
524.4,Malocclusion unspecified,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
524.5,Dentofacial functional abnormalities,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
524.50,"Dentofacial functional abnormality, unspecified","Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
524.51,Abnormal jaw closure,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
524.52,Limited mandibular range of motion,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
524.53,Deviation in opening and closing of the mandible,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
524.54,Insufficient anterior guidance,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
524.6,Temporomandibular joint disorders,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
524.60,Temporomandibular joint disorders unspecified,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
524.61,Temporomandibular joint disorders adhesions and ankylosis (bony or fibrous),"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
524.62,Temporomandibular joint disorders arthralgia of temporomandibular joint,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
524.63,Temporomandibular joint disorders articular disc disorder (reducing or non-reducing),"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
524.64,Temporomandibular joint sounds on opening and/or closing the jaw,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
524.70,Dental alveolar anomalies unspecified alveolar anomaly,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
524.71,Dental alveolar anomalies alveolar maxillary hyperplasia,"Diagnoses, Syndromes And Conditions",Diseases Of The Digestive System,"Diseases Of Oral Cavity, Salivary Glands, And Jaws"
